X Y Z
999.0 999.0 999.0
542086.943115 6421991.525391 1750.0
542086.943115 6421991.525391 1950.0
999.0 999.0 999.0
542033.036621 6421922.436279 1750.0
542033.036621 6421922.436279 1950.0
999.0 999.0 999.0
541979.130127 6421853.347168 1750.0
541979.130127 6421853.347168 1950.0
999.0 999.0 999.0
541925.223633 6421784.257813 1750.0
541925.223633 6421784.257813 1950.0
999.0 999.0 999.0
541888.430176 6421699.769287 1750.0
541888.430176 6421699.769287 1950.0
999.0 999.0 999.0
541851.636719 6421615.280762 1750.0
541851.636719 6421615.280762 1950.0
999.0 999.0 999.0
541814.843262 6421530.791992 1750.0
541814.843262 6421530.791992 1950.0
999.0 999.0 999.0
541790.17511 6421444.702393 1750.0
541790.17511 6421444.702393 1950.0
999.0 999.0 999.0
541765.506958 6421358.612793 1750.0
541765.506958 6421358.612793 1950.0
999.0 999.0 999.0
541740.838745 6421272.523682 1750.0
541740.838745 6421272.523682 1950.0
999.0 999.0 999.0
541716.170593 6421186.434082 1750.0
541716.170593 6421186.434082 1950.0
999.0 999.0 999.0
541691.502441 6421100.344727 1750.0
541691.502441 6421100.344727 1950.0
999.0 999.0 999.0
541648.447266 6421024.593018 1750.0
541648.447266 6421024.593018 1950.0
999.0 999.0 999.0
541605.39209 6420948.84082 1750.0
541605.39209 6420948.84082 1950.0
999.0 999.0 999.0
541562.336914 6420873.088867 1750.0
541562.336914 6420873.088867 1950.0
999.0 999.0 999.0
541491.844727 6420821.313965 1750.0
541491.844727 6420821.313965 1950.0
999.0 999.0 999.0
541421.352539 6420769.539551 1750.0
541421.352539 6420769.539551 1950.0
999.0 999.0 999.0
541350.860352 6420717.764893 1750.0
541350.860352 6420717.764893 1950.0
999.0 999.0 999.0
541280.368164 6420665.990234 1750.0
541280.368164 6420665.990234 1950.0
999.0 999.0 999.0
541209.875977 6420614.21582 1750.0
541209.875977 6420614.21582 1950.0
999.0 999.0 999.0
541132.389679 6420551.199219 1750.0
541132.389679 6420551.199219 1950.0
999.0 999.0 999.0
541054.903389 6420488.182129 1750.0
541054.903389 6420488.182129 1950.0
999.0 999.0 999.0
540977.417091 6420425.165527 1750.0
540977.417091 6420425.165527 1950.0
999.0 999.0 999.0
540899.930817 6420362.148438 1750.0
540899.930817 6420362.148438 1950.0
999.0 999.0 999.0
540822.444519 6420299.131836 1750.0
540822.444519 6420299.131836 1950.0
999.0 999.0 999.0
540744.958221 6420236.115234 1750.0
540744.958221 6420236.115234 1950.0
999.0 999.0 999.0
540667.471924 6420173.098145 1750.0
540667.471924 6420173.098145 1950.0
999.0 999.0 999.0
540589.985626 6420110.081055 1750.0
540589.985626 6420110.081055 1950.0
999.0 999.0 999.0
540512.499329 6420047.064453 1750.0
540512.499329 6420047.064453 1950.0
999.0 999.0 999.0
540435.013062 6419984.047852 1750.0
540435.013062 6419984.047852 1950.0
999.0 999.0 999.0
540357.526733 6419921.03125 1750.0
540357.526733 6419921.03125 1950.0
999.0 999.0 999.0
540280.040466 6419858.013672 1750.0
540280.040466 6419858.013672 1950.0
999.0 999.0 999.0
540202.554138 6419794.99707 1750.0
540202.554138 6419794.99707 1950.0
999.0 999.0 999.0
540125.067871 6419731.980469 1750.0
540125.067871 6419731.980469 1950.0
999.0 999.0 999.0
