X Y Z
546116.387695 6416402.216797 1750.0
546116.387695 6416402.216797 1950.0
999.0 999.0 999.0
546086.174805 6416313.260742 1750.0
546086.174805 6416313.260742 1950.0
999.0 999.0 999.0
546055.961914 6416224.304688 1750.0
546055.961914 6416224.304688 1950.0
999.0 999.0 999.0
546025.749023 6416135.347656 1750.0
546025.749023 6416135.347656 1950.0
999.0 999.0 999.0
545995.536133 6416046.391602 1750.0
545995.536133 6416046.391602 1950.0
999.0 999.0 999.0
545971.634766 6415953.279297 1750.0
545971.634766 6415953.279297 1950.0
999.0 999.0 999.0
545947.733398 6415860.167969 1750.0
545947.733398 6415860.167969 1950.0
999.0 999.0 999.0
545923.832031 6415767.055664 1750.0
545923.832031 6415767.055664 1950.0
999.0 999.0 999.0
545899.931152 6415673.943359 1750.0
545899.931152 6415673.943359 1950.0
999.0 999.0 999.0
545876.029785 6415580.832031 1750.0
545876.029785 6415580.832031 1950.0
999.0 999.0 999.0
545852.128418 6415487.719727 1750.0
545852.128418 6415487.719727 1950.0
999.0 999.0 999.0
545828.227539 6415394.607422 1750.0
545828.227539 6415394.607422 1950.0
999.0 999.0 999.0
545804.326172 6415301.496094 1750.0
545804.326172 6415301.496094 1950.0
999.0 999.0 999.0
545780.424805 6415208.382813 1750.0
545780.424805 6415208.382813 1950.0
999.0 999.0 999.0
545756.523438 6415115.271484 1750.0
545756.523438 6415115.271484 1950.0
999.0 999.0 999.0
