X Y Z
543511.890625 6426708.567383 1750.0
543511.890625 6426708.567383 1950.0
999.0 999.0 999.0
543468.052734 6426633.612793 1750.0
543468.052734 6426633.612793 1950.0
999.0 999.0 999.0
543424.214844 6426558.658203 1750.0
543424.214844 6426558.658203 1950.0
999.0 999.0 999.0
543396.216797 6426474.223145 1750.0
543396.216797 6426474.223145 1950.0
999.0 999.0 999.0
543368.21875 6426389.788086 1750.0
543368.21875 6426389.788086 1950.0
999.0 999.0 999.0
543340.220703 6426305.353027 1750.0
543340.220703 6426305.353027 1950.0
999.0 999.0 999.0
543312.222656 6426220.917969 1750.0
543312.222656 6426220.917969 1950.0
999.0 999.0 999.0
543258.365234 6426146.706543 1750.0
543258.365234 6426146.706543 1950.0
999.0 999.0 999.0
543204.507813 6426072.495117 1750.0
543204.507813 6426072.495117 1950.0
999.0 999.0 999.0
543150.650391 6425998.283691 1750.0
543150.650391 6425998.283691 1950.0
999.0 999.0 999.0
543096.792969 6425924.072266 1750.0
543096.792969 6425924.072266 1950.0
999.0 999.0 999.0
543075.199829 6425837.505005 1750.0
543075.199829 6425837.505005 1950.0
999.0 999.0 999.0
543053.606567 6425750.937866 1750.0
543053.606567 6425750.937866 1950.0
999.0 999.0 999.0
543032.013306 6425664.370483 1750.0
543032.013306 6425664.370483 1950.0
999.0 999.0 999.0
543010.420166 6425577.803345 1750.0
543010.420166 6425577.803345 1950.0
999.0 999.0 999.0
542988.826904 6425491.236023 1750.0
542988.826904 6425491.236023 1950.0
999.0 999.0 999.0
542967.233765 6425404.668823 1750.0
542967.233765 6425404.668823 1950.0
999.0 999.0 999.0
542945.640625 6425318.101563 1750.0
542945.640625 6425318.101563 1950.0
999.0 999.0 999.0
542896.239258 6425248.800781 1750.0
542896.239258 6425248.800781 1950.0
999.0 999.0 999.0
542846.837891 6425179.5 1750.0
542846.837891 6425179.5 1950.0
999.0 999.0 999.0
542797.436523 6425110.199219 1750.0
542797.436523 6425110.199219 1950.0
999.0 999.0 999.0
542748.035156 6425040.898438 1750.0
542748.035156 6425040.898438 1950.0
999.0 999.0 999.0
542720.985352 6424956.182129 1750.0
542720.985352 6424956.182129 1950.0
999.0 999.0 999.0
542693.935547 6424871.46582 1750.0
542693.935547 6424871.46582 1950.0
999.0 999.0 999.0
542666.885742 6424786.749512 1750.0
542666.885742 6424786.749512 1950.0
999.0 999.0 999.0
542639.835938 6424702.033203 1750.0
542639.835938 6424702.033203 1950.0
999.0 999.0 999.0
542576.201538 6424628.943752 1750.0
542576.201538 6424628.943752 1950.0
999.0 999.0 999.0
542512.567261 6424555.854301 1750.0
542512.567261 6424555.854301 1950.0
999.0 999.0 999.0
542448.932861 6424482.764832 1750.0
542448.932861 6424482.764832 1950.0
999.0 999.0 999.0
542385.29834 6424409.675385 1750.0
542385.29834 6424409.675385 1950.0
999.0 999.0 999.0
542321.664063 6424336.585938 1750.0
542321.664063 6424336.585938 1950.0
999.0 999.0 999.0
542292.867676 6424250.638672 1750.0
542292.867676 6424250.638672 1950.0
999.0 999.0 999.0
542264.071289 6424164.691406 1750.0
542264.071289 6424164.691406 1950.0
999.0 999.0 999.0
542235.274902 6424078.744141 1750.0
542235.274902 6424078.744141 1950.0
999.0 999.0 999.0
542206.478516 6423992.796875 1750.0
542206.478516 6423992.796875 1950.0
999.0 999.0 999.0
542177.682129 6423906.849609 1750.0
542177.682129 6423906.849609 1950.0
999.0 999.0 999.0
542148.885742 6423820.902344 1750.0
542148.885742 6423820.902344 1950.0
999.0 999.0 999.0
542120.089355 6423734.955078 1750.0
542120.089355 6423734.955078 1950.0
999.0 999.0 999.0
542091.292969 6423649.007813 1750.0
542091.292969 6423649.007813 1950.0
999.0 999.0 999.0
542056.186096 6423561.993774 1750.0
542056.186096 6423561.993774 1950.0
999.0 999.0 999.0
542021.079224 6423474.979736 1750.0
542021.079224 6423474.979736 1950.0
999.0 999.0 999.0
541985.97229 6423387.965576 1750.0
541985.97229 6423387.965576 1950.0
999.0 999.0 999.0
541950.865479 6423300.95166 1750.0
541950.865479 6423300.95166 1950.0
999.0 999.0 999.0
541915.758545 6423213.9375 1750.0
541915.758545 6423213.9375 1950.0
999.0 999.0 999.0
541899.873596 6423124.534546 1750.0
541899.873596 6423124.534546 1950.0
999.0 999.0 999.0
541883.988586 6423035.131592 1750.0
541883.988586 6423035.131592 1950.0
999.0 999.0 999.0
541868.103577 6422945.728882 1750.0
541868.103577 6422945.728882 1950.0
999.0 999.0 999.0
541852.218628 6422856.325928 1750.0
541852.218628 6422856.325928 1950.0
999.0 999.0 999.0
541836.333618 6422766.922974 1750.0
541836.333618 6422766.922974 1950.0
999.0 999.0 999.0
541820.448669 6422677.520142 1750.0
541820.448669 6422677.520142 1950.0
999.0 999.0 999.0
541804.563721 6422588.117188 1750.0
541804.563721 6422588.117188 1950.0
999.0 999.0 999.0
541784.291687 6422512.220215 1750.0
541784.291687 6422512.220215 1950.0
999.0 999.0 999.0
541764.019653 6422436.323242 1750.0
541764.019653 6422436.323242 1950.0
999.0 999.0 999.0
541743.74762 6422360.42627 1750.0
541743.74762 6422360.42627 1950.0
999.0 999.0 999.0
541723.475586 6422284.529297 1750.0
541723.475586 6422284.529297 1950.0
999.0 999.0 999.0
541714.992554 6422188.94873 1750.0
541714.992554 6422188.94873 1950.0
999.0 999.0 999.0
541706.509583 6422093.368164 1750.0
541706.509583 6422093.368164 1950.0
999.0 999.0 999.0
541698.026611 6421997.787842 1750.0
541698.026611 6421997.787842 1950.0
999.0 999.0 999.0
541689.543579 6421902.20752 1750.0
541689.543579 6421902.20752 1950.0
999.0 999.0 999.0
541681.060547 6421806.626953 1750.0
541681.060547 6421806.626953 1950.0
999.0 999.0 999.0
541666.145142 6421709.662109 1750.0
541666.145142 6421709.662109 1950.0
999.0 999.0 999.0
541651.229736 6421612.69751 1750.0
541651.229736 6421612.69751 1950.0
999.0 999.0 999.0
541636.31427 6421515.73291 1750.0
541636.31427 6421515.73291 1950.0
999.0 999.0 999.0
541621.398865 6421418.768066 1750.0
541621.398865 6421418.768066 1950.0
999.0 999.0 999.0
541606.483459 6421321.803223 1750.0
541606.483459 6421321.803223 1950.0
999.0 999.0 999.0
541591.567993 6421224.838623 1750.0
541591.567993 6421224.838623 1950.0
999.0 999.0 999.0
541576.652618 6421127.873779 1750.0
541576.652618 6421127.873779 1950.0
999.0 999.0 999.0
541561.737183 6421030.90918 1750.0
541561.737183 6421030.90918 1950.0
999.0 999.0 999.0
541546.821777 6420933.944336 1750.0
541546.821777 6420933.944336 1950.0
999.0 999.0 999.0
