X Y Z
545213.092773 6425335.825745 1950.0
999.0 999.0 999.0
545160.924561 6425259.366333 1750.0
545160.924561 6425259.366333 1950.0
999.0 999.0 999.0
545108.756104 6425182.90686 1750.0
545108.756104 6425182.90686 1950.0
999.0 999.0 999.0
545056.587891 6425106.44751 1750.0
545056.587891 6425106.44751 1950.0
999.0 999.0 999.0
545004.419434 6425029.988037 1750.0
545004.419434 6425029.988037 1950.0
999.0 999.0 999.0
544952.251221 6424953.528625 1750.0
544952.251221 6424953.528625 1950.0
999.0 999.0 999.0
544900.082764 6424877.069214 1750.0
544900.082764 6424877.069214 1950.0
999.0 999.0 999.0
544847.914307 6424800.609802 1750.0
544847.914307 6424800.609802 1950.0
999.0 999.0 999.0
544795.746094 6424724.150391 1750.0
544795.746094 6424724.150391 1950.0
999.0 999.0 999.0
544762.582031 6424637.194328 1750.0
544762.582031 6424637.194328 1950.0
999.0 999.0 999.0
544729.417969 6424550.238274 1750.0
544729.417969 6424550.238274 1950.0
999.0 999.0 999.0
544696.253906 6424463.282227 1750.0
544696.253906 6424463.282227 1950.0
999.0 999.0 999.0
544663.089844 6424376.326172 1750.0
544663.089844 6424376.326172 1950.0
999.0 999.0 999.0
544629.925781 6424289.370117 1750.0
544629.925781 6424289.370117 1950.0
999.0 999.0 999.0
544596.761475 6424202.414063 1750.0
544596.761475 6424202.414063 1950.0
999.0 999.0 999.0
544563.597656 6424115.458008 1750.0
544563.597656 6424115.458008 1950.0
999.0 999.0 999.0
544530.433594 6424028.501953 1750.0
544530.433594 6424028.501953 1950.0
999.0 999.0 999.0
544497.269531 6423941.545898 1750.0
544497.269531 6423941.545898 1950.0
999.0 999.0 999.0
544464.105469 6423854.589844 1750.0
544464.105469 6423854.589844 1950.0
999.0 999.0 999.0
544430.941406 6423767.633789 1750.0
544430.941406 6423767.633789 1950.0
999.0 999.0 999.0
544397.777344 6423680.677734 1750.0
544397.777344 6423680.677734 1950.0
999.0 999.0 999.0
544364.613281 6423593.72168 1750.0
544364.613281 6423593.72168 1950.0
999.0 999.0 999.0
544331.449219 6423506.765625 1750.0
544331.449219 6423506.765625 1950.0
999.0 999.0 999.0
544254.803711 6423446.18457 1750.0
544254.803711 6423446.18457 1950.0
999.0 999.0 999.0
544178.158203 6423385.603516 1750.0
544178.158203 6423385.603516 1950.0
999.0 999.0 999.0
544101.512695 6423325.022461 1750.0
544101.512695 6423325.022461 1950.0
999.0 999.0 999.0
544024.867188 6423264.441406 1750.0
544024.867188 6423264.441406 1950.0
999.0 999.0 999.0
543991.971191 6423172.698975 1750.0
543991.971191 6423172.698975 1950.0
999.0 999.0 999.0
543959.074951 6423080.956787 1750.0
543959.074951 6423080.956787 1950.0
999.0 999.0 999.0
543926.178955 6422989.2146 1750.0
543926.178955 6422989.2146 1950.0
999.0 999.0 999.0
543893.282959 6422897.47229 1750.0
543893.282959 6422897.47229 1950.0
999.0 999.0 999.0
543860.387207 6422805.72998 1750.0
543860.387207 6422805.72998 1950.0
999.0 999.0 999.0
543827.490967 6422713.987671 1750.0
543827.490967 6422713.987671 1950.0
999.0 999.0 999.0
543794.594971 6422622.245361 1750.0
543794.594971 6422622.245361 1950.0
999.0 999.0 999.0
543761.698975 6422530.50293 1750.0
543761.698975 6422530.50293 1950.0
999.0 999.0 999.0
543728.802979 6422438.760742 1750.0
543728.802979 6422438.760742 1950.0
999.0 999.0 999.0
543695.906738 6422347.018555 1750.0
543695.906738 6422347.018555 1950.0
999.0 999.0 999.0
543663.010742 6422255.276367 1750.0
543663.010742 6422255.276367 1950.0
999.0 999.0 999.0
543630.114746 6422163.533936 1750.0
543630.114746 6422163.533936 1950.0
999.0 999.0 999.0
543597.21875 6422071.791504 1750.0
543597.21875 6422071.791504 1950.0
999.0 999.0 999.0
543564.322754 6421980.049316 1750.0
543564.322754 6421980.049316 1950.0
999.0 999.0 999.0
543531.426758 6421888.307129 1750.0
543531.426758 6421888.307129 1950.0
999.0 999.0 999.0
543498.530518 6421796.564697 1750.0
543498.530518 6421796.564697 1950.0
999.0 999.0 999.0
543465.634766 6421704.82251 1750.0
543465.634766 6421704.82251 1950.0
999.0 999.0 999.0
543432.738525 6421613.080078 1750.0
543432.738525 6421613.080078 1950.0
999.0 999.0 999.0
543399.842529 6421521.337891 1750.0
543399.842529 6421521.337891 1950.0
999.0 999.0 999.0
543365.625488 6421433.888184 1750.0
543365.625488 6421433.888184 1950.0
999.0 999.0 999.0
543331.408203 6421346.438477 1750.0
543331.408203 6421346.438477 1950.0
999.0 999.0 999.0
543297.190918 6421258.989014 1750.0
543297.190918 6421258.989014 1950.0
999.0 999.0 999.0
543262.973633 6421171.539551 1750.0
543262.973633 6421171.539551 1950.0
999.0 999.0 999.0
543228.756592 6421084.089844 1750.0
543228.756592 6421084.089844 1950.0
999.0 999.0 999.0
543194.539551 6420996.640137 1750.0
543194.539551 6420996.640137 1950.0
999.0 999.0 999.0
543160.322266 6420909.19043 1750.0
543160.322266 6420909.19043 1950.0
999.0 999.0 999.0
543126.10498 6420821.740723 1750.0
543126.10498 6420821.740723 1950.0
999.0 999.0 999.0
543091.887939 6420734.29126 1750.0
543091.887939 6420734.29126 1950.0
999.0 999.0 999.0
543057.670654 6420646.841797 1750.0
543057.670654 6420646.841797 1950.0
999.0 999.0 999.0
543023.453491 6420559.391846 1750.0
543023.453491 6420559.391846 1950.0
999.0 999.0 999.0
542989.236328 6420471.942383 1750.0
542989.236328 6420471.942383 1950.0
999.0 999.0 999.0
542942.654175 6420386.316406 1750.0
542942.654175 6420386.316406 1950.0
999.0 999.0 999.0
542896.072021 6420300.69043 1750.0
542896.072021 6420300.69043 1950.0
999.0 999.0 999.0
542849.489868 6420215.064941 1750.0
542849.489868 6420215.064941 1950.0
999.0 999.0 999.0
542802.907715 6420129.438965 1750.0
542802.907715 6420129.438965 1950.0
999.0 999.0 999.0
542756.325439 6420043.813477 1750.0
542756.325439 6420043.813477 1950.0
999.0 999.0 999.0
542709.743164 6419958.1875 1750.0
542709.743164 6419958.1875 1950.0
999.0 999.0 999.0
542663.161133 6419872.561523 1750.0
542663.161133 6419872.561523 1950.0
999.0 999.0 999.0
542616.578979 6419786.935547 1750.0
542616.578979 6419786.935547 1950.0
999.0 999.0 999.0
542569.996826 6419701.310059 1750.0
542569.996826 6419701.310059 1950.0
999.0 999.0 999.0
542523.414551 6419615.684082 1750.0
542523.414551 6419615.684082 1950.0
999.0 999.0 999.0
542476.83252 6419530.058105 1750.0
542476.83252 6419530.058105 1950.0
999.0 999.0 999.0
542430.250244 6419444.432129 1750.0
542430.250244 6419444.432129 1950.0
999.0 999.0 999.0
542383.668091 6419358.806641 1750.0
542383.668091 6419358.806641 1950.0
999.0 999.0 999.0
542337.085938 6419273.180664 1750.0
542337.085938 6419273.180664 1950.0
999.0 999.0 999.0
