X Y Z
547835.887207 6423326.578735 1950.0
999.0 999.0 999.0
547806.984375 6423242.943359 1750.0
547806.984375 6423242.943359 1950.0
999.0 999.0 999.0
547770.472168 6423161.100586 1750.0
547770.472168 6423161.100586 1950.0
999.0 999.0 999.0
547733.959961 6423079.257813 1750.0
547733.959961 6423079.257813 1950.0
999.0 999.0 999.0
547697.447754 6422997.415039 1750.0
547697.447754 6422997.415039 1950.0
999.0 999.0 999.0
547660.935547 6422915.572266 1750.0
547660.935547 6422915.572266 1950.0
999.0 999.0 999.0
547624.42334 6422833.729492 1750.0
547624.42334 6422833.729492 1950.0
999.0 999.0 999.0
547587.911133 6422751.886719 1750.0
547587.911133 6422751.886719 1950.0
999.0 999.0 999.0
547551.398926 6422670.043945 1750.0
547551.398926 6422670.043945 1950.0
999.0 999.0 999.0
547514.886719 6422588.201172 1750.0
547514.886719 6422588.201172 1950.0
999.0 999.0 999.0
547467.083008 6422516.152588 1750.0
547467.083008 6422516.152588 1950.0
999.0 999.0 999.0
547419.280273 6422444.104004 1750.0
547419.280273 6422444.104004 1950.0
999.0 999.0 999.0
547371.475586 6422372.055664 1750.0
547371.475586 6422372.055664 1950.0
999.0 999.0 999.0
547323.672363 6422300.006836 1750.0
547323.672363 6422300.006836 1950.0
999.0 999.0 999.0
547275.869141 6422227.958496 1750.0
547275.869141 6422227.958496 1950.0
999.0 999.0 999.0
547228.06543 6422155.909668 1750.0
547228.06543 6422155.909668 1950.0
999.0 999.0 999.0
547180.261719 6422083.861328 1750.0
547180.261719 6422083.861328 1950.0
999.0 999.0 999.0
547149.412109 6421992.612793 1750.0
547149.412109 6421992.612793 1950.0
999.0 999.0 999.0
547118.561035 6421901.364258 1750.0
547118.561035 6421901.364258 1950.0
999.0 999.0 999.0
547087.710938 6421810.115723 1750.0
547087.710938 6421810.115723 1950.0
999.0 999.0 999.0
547056.86084 6421718.867188 1750.0
547056.86084 6421718.867188 1950.0
999.0 999.0 999.0
547026.010742 6421627.618652 1750.0
547026.010742 6421627.618652 1950.0
999.0 999.0 999.0
546995.160645 6421536.370117 1750.0
546995.160645 6421536.370117 1950.0
999.0 999.0 999.0
546964.310547 6421445.121582 1750.0
546964.310547 6421445.121582 1950.0
999.0 999.0 999.0
546933.459961 6421353.873047 1750.0
546933.459961 6421353.873047 1950.0
999.0 999.0 999.0
546902.610352 6421262.624512 1750.0
546902.610352 6421262.624512 1950.0
999.0 999.0 999.0
546871.760254 6421171.375977 1750.0
546871.760254 6421171.375977 1950.0
999.0 999.0 999.0
546840.909668 6421080.127441 1750.0
546840.909668 6421080.127441 1950.0
999.0 999.0 999.0
546810.05957 6420988.878906 1750.0
546810.05957 6420988.878906 1950.0
999.0 999.0 999.0
546771.352539 6420898.041504 1750.0
546771.352539 6420898.041504 1950.0
999.0 999.0 999.0
546732.644531 6420807.204102 1750.0
546732.644531 6420807.204102 1950.0
999.0 999.0 999.0
546693.937012 6420716.367188 1750.0
546693.937012 6420716.367188 1950.0
999.0 999.0 999.0
546655.229492 6420625.529541 1750.0
546655.229492 6420625.529541 1950.0
999.0 999.0 999.0
546616.522461 6420534.692383 1750.0
546616.522461 6420534.692383 1950.0
999.0 999.0 999.0
546577.814453 6420443.85498 1750.0
546577.814453 6420443.85498 1950.0
999.0 999.0 999.0
546539.107422 6420353.017578 1750.0
546539.107422 6420353.017578 1950.0
999.0 999.0 999.0
546526.071777 6420255.755859 1750.0
546526.071777 6420255.755859 1950.0
999.0 999.0 999.0
546513.036133 6420158.493652 1750.0
546513.036133 6420158.493652 1950.0
999.0 999.0 999.0
546500.000488 6420061.231445 1750.0
546500.000488 6420061.231445 1950.0
999.0 999.0 999.0
546486.964844 6419963.969727 1750.0
546486.964844 6419963.969727 1950.0
999.0 999.0 999.0
546446.350586 6419874.916504 1750.0
546446.350586 6419874.916504 1950.0
999.0 999.0 999.0
546405.736328 6419785.863281 1750.0
546405.736328 6419785.863281 1950.0
999.0 999.0 999.0
546365.121582 6419696.810059 1750.0
546365.121582 6419696.810059 1950.0
999.0 999.0 999.0
546324.507324 6419607.756348 1750.0
546324.507324 6419607.756348 1950.0
999.0 999.0 999.0
546283.892578 6419518.703125 1750.0
546283.892578 6419518.703125 1950.0
999.0 999.0 999.0
546243.27832 6419429.649902 1750.0
546243.27832 6419429.649902 1950.0
999.0 999.0 999.0
546202.664063 6419340.59668 1750.0
546202.664063 6419340.59668 1950.0
999.0 999.0 999.0
546200.904297 6419257.970703 1750.0
546200.904297 6419257.970703 1950.0
999.0 999.0 999.0
546199.144531 6419175.344727 1750.0
546199.144531 6419175.344727 1950.0
999.0 999.0 999.0
546188.661133 6419089.952148 1750.0
546188.661133 6419089.952148 1950.0
999.0 999.0 999.0
546178.178711 6419004.55957 1750.0
546178.178711 6419004.55957 1950.0
999.0 999.0 999.0
546167.695801 6418919.166992 1750.0
546167.695801 6418919.166992 1950.0
999.0 999.0 999.0
546157.212891 6418833.774414 1750.0
546157.212891 6418833.774414 1950.0
999.0 999.0 999.0
546146.729492 6418748.381836 1750.0
546146.729492 6418748.381836 1950.0
999.0 999.0 999.0
546136.24707 6418662.989258 1750.0
546136.24707 6418662.989258 1950.0
999.0 999.0 999.0
546119.966797 6418574.369629 1750.0
546119.966797 6418574.369629 1950.0
999.0 999.0 999.0
546103.686035 6418485.75 1750.0
546103.686035 6418485.75 1950.0
999.0 999.0 999.0
546087.405273 6418397.129883 1750.0
546087.405273 6418397.129883 1950.0
999.0 999.0 999.0
546071.125 6418308.510254 1750.0
546071.125 6418308.510254 1950.0
999.0 999.0 999.0
546054.844238 6418219.890625 1750.0
546054.844238 6418219.890625 1950.0
999.0 999.0 999.0
546038.563477 6418131.270508 1750.0
546038.563477 6418131.270508 1950.0
999.0 999.0 999.0
546022.282715 6418042.650879 1750.0
546022.282715 6418042.650879 1950.0
999.0 999.0 999.0
546006.002441 6417954.03125 1750.0
546006.002441 6417954.03125 1950.0
999.0 999.0 999.0
545985.458496 6417858.229004 1750.0
545985.458496 6417858.229004 1950.0
999.0 999.0 999.0
545964.915039 6417762.425781 1750.0
545964.915039 6417762.425781 1950.0
999.0 999.0 999.0
545944.371094 6417666.623047 1750.0
545944.371094 6417666.623047 1950.0
999.0 999.0 999.0
545923.827148 6417570.820801 1750.0
545923.827148 6417570.820801 1950.0
999.0 999.0 999.0
545903.283203 6417475.018555 1750.0
545903.283203 6417475.018555 1950.0
999.0 999.0 999.0
545882.740234 6417379.21582 1750.0
545882.740234 6417379.21582 1950.0
999.0 999.0 999.0
545862.196289 6417283.413086 1750.0
545862.196289 6417283.413086 1950.0
999.0 999.0 999.0
545841.652344 6417187.61084 1750.0
545841.652344 6417187.61084 1950.0
999.0 999.0 999.0
545821.108398 6417091.808105 1750.0
545821.108398 6417091.808105 1950.0
999.0 999.0 999.0
545800.564941 6416996.005859 1750.0
545800.564941 6416996.005859 1950.0
999.0 999.0 999.0
545780.020996 6416900.203125 1750.0
545780.020996 6416900.203125 1950.0
999.0 999.0 999.0
545751.123047 6416815.063477 1750.0
545751.123047 6416815.063477 1950.0
999.0 999.0 999.0
545722.225098 6416729.924316 1750.0
545722.225098 6416729.924316 1950.0
999.0 999.0 999.0
545693.327148 6416644.785156 1750.0
545693.327148 6416644.785156 1950.0
999.0 999.0 999.0
545664.429688 6416559.645508 1750.0
545664.429688 6416559.645508 1950.0
999.0 999.0 999.0
545635.531738 6416474.506348 1750.0
545635.531738 6416474.506348 1950.0
999.0 999.0 999.0
545606.633789 6416389.367188 1750.0
545606.633789 6416389.367188 1950.0
999.0 999.0 999.0
545577.73584 6416304.227539 1750.0
545577.73584 6416304.227539 1950.0
999.0 999.0 999.0
545571.331055 6416208.751953 1750.0
545571.331055 6416208.751953 1950.0
999.0 999.0 999.0
545564.92627 6416113.275391 1750.0
545564.92627 6416113.275391 1950.0
999.0 999.0 999.0
545558.521484 6416017.800781 1750.0
545558.521484 6416017.800781 1950.0
999.0 999.0 999.0
545552.117188 6415922.324219 1750.0
545552.117188 6415922.324219 1950.0
999.0 999.0 999.0
545545.711914 6415826.848633 1750.0
545545.711914 6415826.848633 1950.0
999.0 999.0 999.0
545539.307617 6415731.373047 1750.0
545539.307617 6415731.373047 1950.0
999.0 999.0 999.0
545532.902344 6415635.896484 1750.0
545532.902344 6415635.896484 1950.0
999.0 999.0 999.0
545526.498047 6415540.420898 1750.0
545526.498047 6415540.420898 1950.0
999.0 999.0 999.0
545520.093262 6415444.946289 1750.0
545520.093262 6415444.946289 1950.0
999.0 999.0 999.0
545513.688477 6415349.469727 1750.0
545513.688477 6415349.469727 1950.0
999.0 999.0 999.0
